project_id,project_name,sector,implementing_agency,planned_commissioning_year,completion_date,approved_cost_cr,reported_completion_expenditure_cr,predicted_cost_overrun,actual_cost_overrun,cost_error,predicted_delay_days,actual_delay_days,delay_error,predicted_risk,actual_risk
,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Pkg-V)                       (National Highways Authority Of,Not reported,2018,2018-09-30,789.31,867.54,-20.27699879504796,9.911188253031131,-30.18818704807909,51.10785733758692,213,-161.89214266241308,0,1
,FOUR LANING OF ORISSA/CHATTISGARH BORDER - AURANG,Pkg-Iv)                      (National Highways Authority Of,Not reported,2015,2018-09-30,1232.0,1091.17,-24.52268697555675,-11.431006493506487,-13.091680482050261,31.464820885714698,1156,-1124.5351791142853,0,1
,LAYING OF HEAT TRACED PIPE LINE WITH ASSOCIATED FACILITIES,Manali Refinery                        (Chennai Petroleum,Not reported,2018,2018-09-30,337.06,167.16,-26.676807965719526,-50.40645582388892,23.729647858169393,50.956582993980064,60,-9.043417006019936,0,0
,NEW CRUDE OIL PIPELINE PROJECT FROM CHENNAI PORT TO,Petroleum,Not reported,2016,2018-09-30,257.87,243.3,-19.52410685244883,-5.650133788342961,-13.87397306410587,47.298601238512646,698,-650.7013987614873,0,1
,TRANSMISSION SYSTEM FOR ULTRA MEGA SOLAR POWER AT,Power,Not reported,2018,2018-09-30,810.48,528.5,-3.7953353218556067,-34.791728358503605,30.996393036647998,48.715348676702014,0,48.715348676702014,0,0
,TWO LANING WITH PAVED SHOULDER BARMER - SANCHOR -,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2018,2018-09-30,538.08,335.24,-24.408676830182024,-37.696996729110914,13.28831989892889,51.4685644149927,241,-189.5314355850073,1,1
,LAYING OF HEAT TRACED PIPE LINE WITH ASSOCIATED FACILITIES,Petroleum,Not reported,2019,2018-11-30,193.4,106.79,-24.932616907997733,-44.78283350568769,19.850216597689958,67.00739799076352,0,67.00739799076352,1,0
,GREEN ENERGY CORRIDORS: INTER-STATE TRANSMISSION,Power,Not reported,2018,2018-12-31,2247.37,1531.89,-60.49589833933642,-31.836324236774534,-28.659574102561887,2.2304431262240993,183,-180.7695568737759,0,1
,AUGMENTATION OF TRANSFORMERS IN NORTHERN REGION - PART,Limited And Ind-Barath Power(Madras) Limited L (Power,Not reported,2016,2019-03-31,155.57,146.32,-20.1182822045735,-5.945876454329241,-14.172405750244259,70.3420081670685,1125,-1054.6579918329314,1,1
,COMMON SYSTEM ASSOCIATED WITH COASTAL ENERGEN PRIVATE,Power,Not reported,2014,2019-03-31,1940.13,2562.42,-49.00903786167042,32.074654791173785,-81.0836926528442,3.306014047183458,1672,-1668.6939859528165,0,1
,PROVISION OF STATECOM AT NALAGARH AND LUCKNOW IN,Mundra Umpp (Part-B)                      (Power Grid,Not reported,2019,2019-03-31,431.89,264.06,-27.912399967815848,-38.859431799763826,10.947031831947978,60.03993530104974,58,2.039935301049738,1,0
,TRANSMISSION SYSTEM STRENGTHENING ASSOCIATED WITH,B                            (Power Grid Corporation Of India,Not reported,2018,2019-03-31,300.94,253.36,-9.276404353426045,-15.81046055692164,6.534056203495595,54.53074254544449,120,-65.4692574545555,1,1
,DISTILLATE YIELD IMPROVEMENT PROJECT (COKER) AT HALDIA,Petroleum,Not reported,2017,2019-04-30,3076.0,3450.3,-24.041570760001477,12.168400520156053,-36.20997128015753,6.302152741748122,606,-599.6978472582518,1,1
,JAIPUR - RINGUS - CHURU AND SIKAR - LOHARU GUAGE,Railways,Not reported,2014,2019-04-30,653.19,862.17,-7.031605252569946,31.993753731686013,-39.02535898425596,46.834967248969875,1886,-1839.1650327510301,1,1
,"KHADIA EXPANSION OPENCAST PROJECT(4 TO 10 MTPA,6MTPA",Coal,Not reported,2018,2019-04-30,1131.28,796.85,-30.482595586830985,-29.56208896117672,-0.9205066256542658,32.895710418082096,425,-392.1042895819179,0,1
,PHALODI -JAISALMER SECTION OF NH-15 TO TWO/FOUR LANE WITH,Road Transport And Highways,Not reported,2018,2019-04-30,567.51,421.6,-20.347675622338585,-25.710560166340674,5.362884544002089,51.4685644149927,425,-373.53143558500733,1,1
,2 LANING OF SHILLONG NONGSTOIN SECTION OF NH 44 AND,Shoulders Configuration Of Pratapgarh-Padi (Ministry,Not reported,2011,2019-05-31,1494.48,2158.5,-16.852627565780736,44.43150794925325,-61.28413551503399,110.74895945378492,3041,-2930.251040546215,0,1
,ALLAHABAD TO UP/MP BORDER SECTION OF NH-27 IN UTTAR,Nongstoin Tura State Road Under Phase A Of Sa Item,Not reported,2018,2019-05-31,774.57,613.58,-20.57677727289223,-20.784435235033634,0.20765796214140408,49.82388404423191,456,-406.17611595576807,0,1
,JORBAT - BARAPANI,Road Transport And Highways,Not reported,2014,2019-05-31,536.0,845.41,-24.5531237700743,57.72574626865671,-82.27887003873101,50.355649729130256,1976,-1925.6443502708698,1,1
,REHABILATION AND UPGRADATION OF NH-222(61) FOM KM 284 TO,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2016,2019-05-31,260.39,188.0,-19.117130014214375,-27.800606782134484,8.683476767920109,47.64904768127555,941,-893.3509523187245,1,1
,REHABILITATION AND UPGRADING TO 2 LANE WITH PAVED,Lanes With Paved Side Shoulders Of Faridkot-Ko Epc() -,Not reported,2014,2019-05-31,377.64,755.28,-27.96511524452113,100.0,-127.96511524452113,61.995834004391185,1917,-1855.004165995609,1,1
,REHABILITATION AND UPGRADING TO 2 LANES/2 LANE WITH PAVED,Shoulders Configuration And Strengthening Of Anish,Not reported,2014,2019-05-31,322.01,267.0,-26.588152263910438,-17.08332039377659,-9.504831870133849,48.23050622559454,1764,-1715.7694937744054,0,1
,SHAHDOL TO ANUPPUR-MP/CHATTISGARH BORDER SECTION OF NH-,Pradesh                             Epc(Ministry Of Road,Not reported,2017,2019-05-31,532.49,386.02,-24.435340037344414,-27.506619842626158,3.071279805281744,52.311177578178196,760,-707.6888224218218,1,1
,STRENGTHENING AND CONSTRUCTION OF PAVED SHOULDERS,Rate(Ministry Of Road Transport And Highways (State,Not reported,2018,2019-05-31,176.22,0.1,-18.833667789027476,-99.94325275224152,81.10958496321405,65.12239435686982,484,-418.8776056431302,1,1
,TWO LANING OF HOJ POTIN SECTION OF NH 229 (19.06 KM) IN,Rate(Ministry Of Road Transport And Highways (State,Not reported,2010,2019-05-31,165.0,174.57,-21.217790523483828,5.799999999999996,-27.017790523483825,222.89245695169157,3194,-2971.1075430483083,1,1
,TWO LANING OF YUPIA - HOJ SECTION (20.40 KM) IN ARUNACHAL,Arunachal Pradesh Under Arunachal Pradesh Pa Item,Not reported,2010,2019-05-31,104.0,218.29,-19.91573208888238,109.89423076923077,-129.80996285811315,113.6065664726014,3194,-3080.3934335273984,1,1
,GONDA - BAHRAICH (60 KIMS.) OF GONDA-BAHRAICH-SITAPUR-,Chandigarh                        (Northern Railway) -,Not reported,1999,2019-06-30,233.0,349.37,25.152917697204032,49.94420600858369,-24.79128831137966,1038.0877715652905,7395,-6356.9122284347095,1,1
,WIDENING TO 2L FROM 228/70 TO 258/70 AND 286/70 TO 327/70 OF VR,Road Transport And Highways,Not reported,2015,2019-08-31,229.29,163.4,-17.127055248610198,-28.73653451960399,11.609479270993791,52.67916889183625,1399,-1346.3208311081637,1,1
,"FIELD DEVELOPMENT OF NELP BLOCK KG-ONN-2003,",Barauni Refinery                      (Indian Oil Corporation,Not reported,2018,2019-10-31,420.76,239.45,-27.914225977882133,-43.09107329594068,15.176847318058549,59.919720622859444,425,-365.0802793771405,1,1
,FUEL QUALITY UPGRADATION (DHDT/PRIME G) PROJECT AT,Petroleum,Not reported,2018,2019-10-31,822.66,822.02,-16.157365345214103,-0.07779641650256319,-16.07956892871154,48.07666452732605,364,-315.92333547267395,1,1
,INSTALLATION OF BUS REACTORS AT CUDDAPAH NELLORE,Power,Not reported,2019,2019-10-31,251.6,192.74,-0.8637968407198642,-23.394276629570744,22.53047978885088,49.27005796321496,152,-102.72994203678505,0,1
,2 LANNING OF MOKAMA-MUNGER,Road Transport And Highways,Not reported,2013,2019-11-30,351.54,329.4,-27.954904296467035,-6.298003072196632,-21.656901224270403,50.54709103202187,2404,-2353.452908967978,0,1
,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Pkg-Iii)                  (National Highways Authority Of,Not reported,2018,2019-11-30,785.78,839.0,-20.57677727289223,6.772888085723743,-27.349665358615972,49.82388404423191,639,-589.1761159557681,0,1
,CONSTRUCTION OF FLYOVER-UNDERPASS BETWEEN NORTHERN,Ibrahimpatnam Hyderabad                (Central Public,Not reported,2019,2019-12-31,188.0,146.45,-18.82265769681474,-22.10106382978724,3.278406132972499,66.13121220303492,213,-146.86878779696508,1,1
,CONSTRUCTION OF SOUTHERN REGIONAL CENTER FOR NSG AT,Urban Development,Not reported,2017,2019-12-31,157.84,167.23,-14.707420150440157,5.94906234161175,-20.656482492051907,70.41267219675998,1035,-964.58732780324,1,1
,JAIPUR-PANIPAT NAPTHA PIPELINE ALONG WITH AUGMENTATION OF,Petroleum,Not reported,2019,2019-12-31,890.0,609.29,-16.46285166525502,-31.540449438202252,15.077597772947232,47.57248081634297,91,-43.42751918365703,1,1
,CONSTRUCTION OF ONE ETP AND THREE ETPS CUM WATER,Petroleum,Not reported,2014,2020-01-31,202.94,193.03,-23.74937818989149,-4.883216714299792,-18.8661614755917,60.32056173620184,2221,-2160.679438263798,1,1
,UPGRADATION OF NATIONAL FIRE SERVICES COLLEGE AT NAGPUR,Urban Development,Not reported,2012,2020-02-29,205.0,166.12,-9.971518492119305,-18.965853658536584,8.99433516641728,49.19310837868353,2921,-2871.8068916213165,1,1
,REDEVELOPMENT/ EXPANSION OF MEERUT DEPOT FOR ENHANCING,Petroleum,Not reported,2019,2020-04-30,154.84,128.71,-31.435514625966867,-16.875484370963573,-14.560030255003294,70.3420081670685,181,-110.6579918329315,0,1
,CONSTRUCTION OF MEDICAL COLLEGE AND HOSPITAL AT,Urban Development,Not reported,2014,2020-07-31,768.88,1125.98,-14.616458255564881,46.44417854541671,-61.06063680098159,50.25471135785518,2372,-2321.7452886421447,1,1
,CONSTRUCTION OF PARAMEDICAL AND ALLIED HEALTH INSTITUTE,Gulbarga                          (Hindustan Steelwork,Not reported,2015,2020-07-31,324.87,270.24,-26.105428239952154,-16.815957152091602,-9.289471087860552,50.51536486181247,1704,-1653.4846351381875,0,1
,CONSTRUCTION OF PERMANENT CAMPUS OF IISER KOLKATA AT,At Gulbarga                    (Hindustan Steelwork,Not reported,2016,2020-07-31,156.57,159.35,-20.1182822045735,1.775563645653702,-21.8938458502272,70.41267219675998,1460,-1389.58732780324,1,1
,NEELAM REDEVELOPMENT PLAN FOR EXPLOITATION OF BASSEIN,Petroleum,Not reported,2019,2020-07-31,2818.88,2907.03,-39.43495431906841,3.1271285049381348,-42.562082824006545,5.212022790520273,518,-512.7879772094798,1,1
,REHABILITATION AND UPGRADATION OF NH-4 FROM NALAGAMPALLI,Road Transport And Highways,Not reported,2020,2020-07-31,648.32,511.34,-21.050480832320222,-21.128455083909188,0.07797425158896587,47.28951553954052,152,-104.71048446045948,1,1
,CONSTRUCTION OF CIVIL STRUCTURES AND OTHER,Under Phase-Xii                      (Hindustan Steelwork,Not reported,2015,2020-08-31,154.0,280.32,-20.1182822045735,82.02597402597402,-102.14425623054753,70.3420081670685,1765,-1694.6579918329314,1,1
,CONSTRUCTION OF RURAL ROAD DEVELOPMENT AUTHORITY,Under Pmgsy-Jharkhand                (Hindustan,Not reported,2016,2020-08-31,787.29,285.3,-20.27699879504796,-63.76176504210647,43.48476624705851,51.10785733758692,1369,-1317.892142662413,0,1
,CONSTRUCTION OF RURAL ROADS WITH FIVE YEAR MAINTEINANCE,Urban Development,Not reported,2016,2020-08-31,253.92,1113.24,-7.74819591156999,338.42155009451795,-346.16974600608796,47.5737271527324,1552,-1504.4262728472677,1,1
,UPGRADATION OF CRUDE OIL PUMP STATIONS OF NAHARKATIYA-,Petroleum,Not reported,2015,2020-08-31,871.35,565.63,-16.46285166525502,-35.085786423366045,18.622934758111025,47.57248081634297,2010,-1962.427519183657,1,1
,INSTALLATION OF ADDITIONAL CRUDE TANKS (7 NOS) AT PARADIP,Petroleum,Not reported,2019,2020-12-31,429.0,373.62,-19.04270264458142,-12.909090909090908,-6.133611735490513,59.97624138444054,730,-670.0237586155595,1,1
,2 LANING OF SINGER RIVER TO SIZOH NALA IN ARUNACHAL,Highways And Infrastructure Development Corporation,Not reported,2019,2021-01-31,179.82,199.53,-18.883363877605223,10.960960960960966,-29.844324838566187,65.60842994810923,761,-695.3915700518908,1,1
,CONSTRUCTION OF MECHI BRIDGE AND APPROACHES ON INDIA-,Highways And Infrastructure Development Corporation,Not reported,2018,2021-01-31,158.65,110.62,-20.1182822045735,-30.274188465174912,10.155906260601412,70.41267219675998,975,-904.58732780324,1,1
,MDPL CAPACITY EXPANSION AND PALANPUR VADODARA PIPELINE,Petroleum,Not reported,2020,2021-01-31,1879.0,1694.25,-57.633504154862884,-9.83235763704098,-47.801146517821905,3.0731800719811204,244,-240.9268199280189,0,1
,WIDENING FROM TWO LANE TO FOUR LANE WITH PAVED SHOULDER,Highways And Infrastructure Development Corporation,Not reported,2017,2021-01-31,223.67,112.81,-16.965400201220767,-49.56408995395002,32.59868975272925,50.82563326398367,1460,-1409.1743667360163,1,1
,MODERNISATION OF STEEL MELTING SHOP NO.1 AT BOKARO STEEL,Steel,Not reported,2017,2021-02-28,1154.18,1027.04,-28.1388647033709,-11.01561281602524,-17.12325188734566,31.464820885714698,1185,-1153.5351791142853,0,1
,"FUEL QUALITY UPGRADATION (NSU,NHT CCR NEW UNIT) PROJECT",Petroleum,Not reported,2019,2021-03-31,951.64,708.43,-16.46285166525502,-25.55693329410282,9.0940816288478,43.193133608532975,547,-503.806866391467,1,1
,REHABILITATION AND UPGRADATION OF NH67 FROM KM 424.650 TO,Road Transport And Highways,Not reported,2018,2021-05-31,378.24,315.42,-27.820668304628853,-16.60850253807106,-11.212165766557792,63.72561157091668,1246,-1182.2743884290833,1,1
,MOTOR SPIRIT BLOCK PROJECT (MSBP) TO PRODUCE BSVI MS AT,Petroleum,Not reported,2020,2021-06-30,3313.0,2977.0,-23.815086651635646,-10.141865378810746,-13.6732212728249,6.613410950048916,515,-508.3865890499511,1,1
,CONSTRUCTION OF 76 NOS MS FLATS FOR HONORABLE MPS OF,Court Of India At Land Adjoining Pragati Maidan (Central,Not reported,2020,2021-08-31,218.72,175.63,-18.802184031100285,-19.70098756400878,0.8988035329084951,50.73022995095335,303,-252.26977004904666,1,1
,CONSTRUCTION OF A NEW POL DEPOT AT VILLAGE DATA IN HISAR,Effluent Treatment Plant At Madhuban              (Oil India,Not reported,2020,2021-08-31,255.0,275.68,-18.812706367519603,8.10980392156863,-26.922510289088233,47.5737271527324,303,-255.4262728472676,1,1
,CONSTRUCTION OF ADDITIONAL COMPLEX FOR THE SUPREME,Urban Development,Not reported,2015,2021-08-31,884.3,874.29,-14.78743090265027,-1.1319687888725536,-13.655462113777716,47.57248081634297,2100,-2052.427519183657,1,1
,FOUR LANING OF CHANDIGARH - KHARAR,Shoulders Configuration Of Nabarangpur-Kok (Ministry,Not reported,2017,2021-08-31,447.29,346.39,-27.912399967815848,-22.558071944376138,-5.3543280234397095,58.74044631142968,1369,-1310.2595536885703,1,1
,FOUR LANNING OF NH-4A(NH-748) FROM KM 118 TO 125 INCL.FOUR,Road Transport And Highways,Not reported,2018,2021-08-31,297.0,290.64,-8.880322266009202,-2.141414141414146,-6.738908124595056,54.02171174085095,1248,-1193.978288259149,1,1
,NH 79 CHITTORGARH NEEMUCH MP BORDER FOUR LANING AND NH,Shoulders Configuration Of Nabarangpur-Kok (Ministry,Not reported,2013,2021-08-31,511.0,492.0,-25.421164861315972,-3.7181996086105675,-21.702965252705404,39.46959931454596,2891,-2851.530400685454,0,1
,NH 79 OF CHITTORGARH NEEMUCH MP BORDER KM 183 000 TO KM,Shoulders Configuration Of Nabarangpur-Kok (Ministry,Not reported,2013,2021-08-31,511.0,2323.04,-25.421164861315972,354.6066536203523,-380.02781848166825,39.46959931454596,2891,-2851.530400685454,0,1
,REHABILITATION AND UP-GRADATION TO 2 LANE WITH PAVED,Shoulder Of Abohar-Sitogunno-Dabwali Road Of Nh,Not reported,2020,2021-08-31,173.24,56.66,-18.833667789027476,-67.29392749942276,48.46025971039529,65.64954887458049,456,-390.3504511254195,1,1
,REHABILITATION AND UPGRADATION OF ALLAHABAD -MIRZAPUR,Shoulder Of Mudki-Jawahar Singh Wala Section Of,Not reported,2019,2021-08-31,239.63,212.53,-18.547098825487485,-11.30910153152777,-7.237997293959715,48.84882543940412,942,-893.1511745605959,1,1
,REHABILITATION AND UPGRADING TO 2 LANE WITH PAVED,Epc(Ministry Of Road Transport And Highways (State,Not reported,2014,2021-08-31,278.39,22.18,-18.79493050486431,-92.03275979740651,73.2378292925422,47.10677792235838,2587,-2539.8932220776414,1,1
,REHABILITATION AND UPGRADING TO 2 LANES/2 LANE WITH PAVED,Rate(Ministry Of Road Transport And Highways (State,Not reported,2018,2021-08-31,229.41,6.65,-17.127055248610198,-97.10125975328016,79.97420450466996,52.67916889183625,1218,-1165.3208311081637,1,1
,REHABILITATION AND UPGRADING TO 2 LNES-2 LANE WITH PAVED,Paved Shoulders From Existing                Epc(Ministry Of,Not reported,2014,2021-08-31,376.52,171.16,-27.96511524452113,-54.541591416126636,26.576476171605506,61.995834004391185,2709,-2647.0041659956087,1,1
,SECONDARY TANK FARM WITH DEHYDRATION FACILITY AND,Petroleum,Not reported,2017,2021-08-31,352.56,455.0,-20.144620724500314,29.056047197640115,-49.200667922140426,61.88015919264022,1644,-1582.1198408073599,0,1
,STRENGTHENING AND WIDENING WORK OF EXISTING 2-LANE TO,Shoulders Configuration And Strengthening Of Anish,Not reported,2016,2021-08-31,206.8,74.04,-19.281769267107038,-64.19729206963248,44.915522802525444,62.21001438465361,1887,-1824.7899856153465,1,1
,WIDENING AND STRENGHENING OF NH-65 TO TWO LANES WITH,Epc(Ministry Of Road Transport And Highways (State,Not reported,2015,2021-08-31,257.09,14.18,-18.812706367519603,-94.484421797814,75.6717154302944,47.5737271527324,2434,-2386.4262728472677,1,1
,WIDENING AND STRENGTHENING OF EXISTING SL IL DL TO 2 LANE,Two Lane With Paved Shoulder And Gemetric Impr,Not reported,2017,2021-08-31,239.91,147.25,-18.547098825487485,-38.62281688966696,20.075718064179473,48.84882543940412,1430,-1381.1511745605958,1,1
,WIDENING OF SL TO 2 L KM. 107-184.80 SUKUMA TO KONTA ON NH,Flash Report,Not reported,2013,2021-08-31,179.89,242.23,-19.044999408146097,34.65451109011063,-53.69951049825673,52.359963636776456,3105,-3052.6400363632238,1,1
,BHILDI-VIRAMGAM GAUGE CONVERSION INCLUDING GC OF,Flash Report,Not reported,2019,2021-09-30,551.51,773.12,-20.347675622338585,40.18240829722036,-60.53008391955895,51.4685644149927,944,-892.5314355850073,1,1
,GREEN ENERGY CORRIDORS - INTER STATE TRANSSMISSION,Plant (Psp)                      (Power Grid Corporation Of,Not reported,2019,2021-09-30,3519.59,2562.41,8.818198577535554,-27.195781326802276,36.01397990433783,6.210379260863073,883,-876.7896207391369,0,1
,REPLACEMENT OF CONVERTER SHELLS TOGETHER WITH BOTTOM,Steel,Not reported,2020,2021-09-30,263.36,253.46,-27.229219284110453,-3.759113001215069,-23.470106282895383,48.27849682840368,394,-345.72150317159634,0,1
,SUB STATION WORK ASSOCIATED WITH STRENGTHENING OF,Tumkur (Pavagada) Karnataka Phase -Ii (Part Ii)      (Power,Not reported,2019,2021-09-30,608.24,425.04,-20.22335527365891,-30.11968959621202,9.896334322553109,51.83615173864049,913,-861.1638482613595,1,1
,TRANSMISSION SYSTEM ASSOICATED WITH TEHRI PUMP STORAGE,Corridor For Ipps In Chhattisgarh             (Power Grid,Not reported,2017,2021-09-30,871.62,628.13,-19.96803570175281,-27.935338794428766,7.967303092675955,47.57248081634297,1460,-1412.427519183657,0,1
,TRANSMISSION SYSTEM FOR ULTRA MEGA SOLAR POWER AT,Scheme Part-D                         (Power Grid,Not reported,2019,2021-09-30,408.46,369.27,-28.10738749441684,-9.594574744160996,-18.512812750255847,66.08430427016549,1003,-936.9156957298345,1,1
,TRANSMISSION SYSTEM STRENGTHENING IN WR-NR TRANSMISSION,Power,Not reported,2018,2021-09-30,5151.37,3269.93,-36.715953793906195,-36.52309968027923,-0.19285411362696436,6.096250962313835,1309,-1302.903749037686,0,1
,C/O STEEL STRUCTURE BUILDINGS USING PRE-ENGINEERED,Urban Development,Not reported,2020,2021-10-31,532.0,541.0,-16.33885820042841,1.6917293233082706,-18.03058752373668,52.311177578178196,364,-311.6888224218218,1,1
,D/O OF TERMINAL BLDG. AND PAVEMENT WORKS AT CHENNAI,Civil Aviation,Not reported,2010,2021-10-31,535.0,0.01,-15.091288046744465,-99.99813084112151,84.90684279437704,197.61994678502097,4170,-3972.380053214979,1,1
,PROPYLENE DERIVATIVES PETROCHEMICAL PROJECT(PDPP) AT,Petroleum,Not reported,2018,2021-10-31,4588.29,5376.5,-19.50145810360764,17.17873107410386,-36.6801891777115,5.934011391673053,1187,-1181.065988608327,1,1
,ADDITIONAL FACILITIES AT AHMEDNAGAR FOR CONVERSION TO,Koyali-Manmad-Ahmednagar-Solapur Pipeline         (Indian Oil,Not reported,2021,2021-12-31,261.0,195.22,-19.117130014214375,-25.203065134099617,6.085935119885242,47.64904768127555,364,-316.35095231872447,1,1
,ADDITIONAL FACILITIES AT MANMAD FOR COVERSION TO TOP ON,Petroleum,Not reported,2021,2021-12-31,212.0,177.58,-23.598407500669712,-16.23584905660377,-7.362558444065943,52.150243509141525,364,-311.84975649085845,0,1
,MULTI PRODUCT PIPELINE FROM BINA TERMINAL TO PANKI KANPUR,Top On Koyali-Manmad-Ahmednagar-Solapur Pipeli (Indian,Not reported,2021,2021-12-31,1524.06,1037.45,-20.92578415588001,-31.928532997388547,11.002748841508538,30.27837228824143,30,0.2783722882414317,0,0
,CONSTRUCTION OF PAVED SHOULDERS IN KM.81/0 TO 203/0,Epc(Ministry Of Road Transport And Highways (State,Not reported,2015,2022-02-28,258.97,229.77,-19.117130014214375,-11.275437309340857,-7.841692704873518,47.298601238512646,2403,-2355.7013987614873,1,1
,ELECTRIFICATION OF KHURJA-MEERUT-SAHARANPUR AND G'BAD-,Noapara-Nscb Airport(Mtp)                 (Metropolitan,Not reported,2012,2022-02-28,171.1,141.55,-18.497346675774807,-17.270601987142012,-1.2267446886327953,52.79976883359724,3651,-3598.200231166403,1,1
,FOUR LANING FROM MPMAHARASHTRA BORDER TO NAGPUR IC,Epc(Ministry Of Road Transport And Highways (State,Not reported,2012,2022-02-28,1170.52,2051.36,-24.00408941623083,75.2520247411407,-99.25611415737153,26.299539951159915,3559,-3532.70046004884,0,1
,"GWALIOR-JHANSI, NH-75",Road Transport And Highways,Not reported,2009,2022-02-28,604.0,360.15,-15.446114142126634,-40.372516556291394,24.926402414164762,529.5386530818629,4472,-3942.461346918137,1,1
,HOWRAH DIVISION- PLATFORM SHELTER (40 C CATEGORY,Udaipur                          (North Western Railway) -,Not reported,2018,2022-02-28,157.94,51.75,-20.1182822045735,-67.23439280739521,47.116110602821706,70.41267219675998,1215,-1144.58732780324,1,1
,"LILUAH-DANKUNI 3RD LINE, MM FOR DANKUNI-JONGALPARA-",Stations)                        (Eastern Railways) -,Not reported,2014,2022-02-28,257.42,109.66,-18.95715330741188,-57.400357392588,38.44320408517612,45.849573623357344,2921,-2875.150426376643,1,1
,"MAVLI JUNCTION-BARI SADRI, MM OF AJMER- CHITTSURGARH-",Meerut                          (Railway Electrification) -,Not reported,2020,2022-02-28,420.18,387.54,-27.914225977882133,-7.768099385977435,-20.146126591904697,59.919720622859444,729,-669.0802793771405,1,1
,TOLLYGANJ-GARIA WITH EXTENSION TO DUM DUM-NOAPARA AND,Railways,Not reported,2006,2022-02-28,1049.69,3837.57,-19.910215162304105,265.59079347235854,-285.50100863466264,200.49991201444195,5568,-5367.500087985558,0,1
,TRANSMISSION SYSTEM STRENTHENNING IN INDIAN SYSTEM FOR,Flash Report,Not reported,2018,2022-02-28,808.63,690.89,-20.27699879504796,-14.560429368190645,-5.716569426857314,51.10785733758692,1519,-1467.892142662413,0,1
,JAMMU-UDHAMPUR KM.27.5 TO KM.67.00,Road Transport And Highways,Not reported,2013,2022-03-31,1813.76,2656.47,-46.42158352501358,46.46204569513055,-92.88362922014413,2.5325231138753566,3195,-3192.4674768861246,0,1
,"SETTING UP OF FACILITIES FOR PRODUCTION OF POLYOLS,",Petroleum,Not reported,2023,2022-03-31,11130.0,425.3,-19.50145810360764,-96.17879604672058,76.67733794311295,6.589226486979186,0,6.589226486979186,0,0
,4 LANING OF NAGPUR-BETUL,Road Transport And Highways,Not reported,2014,2022-04-30,2498.76,2531.46,-31.902936965274538,1.3086490899486072,-33.211586055223144,2.324852372725814,2829,-2826.6751476272743,0,1
,CAPTIVE NATURAL GAS PIPELINE FROM DAHEJ TO KOYALI,Petroleum,Not reported,2021,2022-04-30,315.0,232.8,-20.939766610539984,-26.095238095238095,5.155471484698111,56.72183698525661,150,-93.2781630147434,0,1
,"CONSTRUCTION OF GRASS ROOT POL TERMINAL AT MOTIHARI,",Refinery                            (Indian Oil Corporation,Not reported,2021,2022-04-30,522.0,443.99,-25.342404282986138,-14.944444444444443,-10.397959838541695,52.311177578178196,425,-372.6888224218218,0,1
,NASHRI- CHANANI,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2015,2022-04-30,2159.0,4729.68,-47.23791002545433,119.06808707735064,-166.30599710280498,0.9643904370011446,2525,-2524.035609562999,0,1
,SETTING UP OF PHASE LL FACILITIES FOR HPCL GREEN R AND D,Bihar                           (Indian Oil Corporation Limited),Not reported,2021,2022-04-30,380.0,366.58,-27.820668304628853,-3.531578947368425,-24.28908935726043,64.88651477644703,180,-115.11348522355297,1,1
,SYSTEM STRENGTHENING SCHEMES AT TUTICORIN-II (ERSTWHILE,Power,Not reported,2020,2022-04-30,496.11,322.28,-1.1600833899847558,-35.038600310415035,33.87851692043028,54.17699124309371,698,-643.8230087569063,0,1
,UPGRADATION OF NEW NATIONAL HIGHWAY NO 168 TO TWO LANE,Configuration And Geometric Improvement From,Not reported,2018,2022-05-31,464.07,319.88,-26.859292455457997,-31.07074363781326,4.211451182355262,61.15019137261493,1307,-1245.849808627385,1,1
,WIDENING AND UPGRADATION TO 2 LANE WITH PAVED SHOULDER,Highways And Infrastructure Development Corporation,Not reported,2018,2022-05-31,216.0,117.19,-18.878821821849325,-45.74537037037037,26.866548548521042,51.15597366618387,1307,-1255.8440263338161,0,1
,BALANCE WORK OF 2-LANE WITH PAVED SHOULDER OF BHOPAL-,Road Transport And Highways,Not reported,2019,2022-06-30,227.49,193.99,-17.127287009260797,-14.725922018550266,-2.4013649907105314,52.67916889183625,1276,-1223.3208311081637,1,1
,DIFFERENT BUILDINGS UNDER PHASE 1 NORTH FOR IIT MANDI AT,Department Of Higher Education,Not reported,2014,2022-06-30,270.83,235.32,-18.72360979468689,-13.111545988258314,-5.612063806428576,46.767182152814684,2798,-2751.2328178471853,1,1
,NAGAUR-BIKANER SECTION FROM KM 177.00 TO KM 267.325 ON NH-,Shoulder From Jind-Gohana Road From Design Chain,Not reported,2022,2022-06-30,370.36,271.81,-27.820668304628853,-26.609245058861653,-1.2114232457672003,63.72561157091668,0,63.72561157091668,1,0
,AUGMENTATION OF PUMPING CAPACITY OF BARAUNI-BONGAIGAON,Petroleum,Not reported,2019,2022-08-31,571.66,511.0,-11.57361251341834,-10.61120246300248,-0.9624100504158601,55.038942323605845,1004,-948.9610576763941,1,1
