project_id,month,project_name,sector,ministry,state,agency,original_cost,current_estimated_cost,actual_cost,planned_start_date,planned_completion_date,revised_completion_date,actual_completion_date,monthly_expenditure,physical_progress_percentage,milestone_completed,milestone_delay_days
707050,2024-10-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,90.75,False,9
707050,2024-11-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,91.61,False,10
707050,2024-12-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,92.25,False,11
707050,2025-01-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,92.52,False,12
707050,2025-02-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,92.34,False,13
707050,2025-03-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,91.77,True,8
707050,2025-04-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,90.94,False,9
707050,2025-05-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,90.06,False,10
707050,2025-06-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,89.34,False,11
707050,2025-07-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,88.95,False,12
707050,2025-08-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,89.0,False,13
707050,2025-09-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,89.47,True,8
707050,2025-10-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,90.25,False,9
707050,2025-11-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,91.14,False,10
707050,2025-12-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,91.93,False,11
707050,2026-01-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,92.42,False,12
707050,2026-02-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,92.5,False,13
707050,2026-03-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,92.14,True,8
707050,2026-04-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,91.43,False,9
707050,2026-05-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,90.55,False,10
707050,2026-06-01,Establishment of new GMC Porbandar,Healthcare,Ministry of Health & Family Welfare,Tamil Nadu,Ministry Implementation Agency,325.0,454.17,459.55,2021-08-30,2024-09-30,2025-10-09,2025-11-02,8.07,89.71,False,11
702628,2021-04-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11109.94,15683.62,2021-03-26,2024-05-26,2024-06-05,2025-07-09,381.42,3.78,False,7
702628,2021-05-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11162.53,15683.62,2021-03-26,2024-05-26,2024-06-16,2025-07-09,265.77,6.57,False,8
702628,2021-06-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11225.58,15683.62,2021-03-26,2024-05-26,2024-06-27,2025-07-09,265.77,8.93,False,9
702628,2021-07-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11296.57,15683.62,2021-03-26,2024-05-26,2024-07-08,2025-07-09,265.77,10.88,False,10
702628,2021-08-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11374.11,15683.62,2021-03-26,2024-05-26,2024-07-18,2025-07-09,265.77,12.51,False,11
702628,2021-09-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11457.31,15683.62,2021-03-26,2024-05-26,2024-07-29,2025-07-09,265.77,14.02,False,12
702628,2021-10-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11545.52,15683.62,2021-03-26,2024-05-26,2024-08-09,2025-07-09,265.77,15.63,True,7
702628,2021-11-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11638.26,15683.62,2021-03-26,2024-05-26,2024-08-20,2025-07-09,265.77,17.54,False,8
702628,2021-12-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11735.17,15683.62,2021-03-26,2024-05-26,2024-08-30,2025-07-09,265.77,19.86,False,9
702628,2022-01-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11835.92,15683.62,2021-03-26,2024-05-26,2024-09-10,2025-07-09,265.77,22.61,False,10
702628,2022-02-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,11940.27,15683.62,2021-03-26,2024-05-26,2024-09-21,2025-07-09,265.77,25.72,False,11
702628,2022-03-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12047.99,15683.62,2021-03-26,2024-05-26,2024-10-02,2025-07-09,265.77,29.0,False,12
702628,2022-04-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12158.91,15683.62,2021-03-26,2024-05-26,2024-10-12,2025-07-09,265.77,32.25,True,7
702628,2022-05-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12272.85,15683.62,2021-03-26,2024-05-26,2024-10-23,2025-07-09,265.77,35.25,False,8
702628,2022-06-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12389.69,15683.62,2021-03-26,2024-05-26,2024-11-03,2025-07-09,265.77,37.86,False,9
702628,2022-07-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12509.28,15683.62,2021-03-26,2024-05-26,2024-11-14,2025-07-09,265.77,40.04,False,10
702628,2022-08-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12631.52,15683.62,2021-03-26,2024-05-26,2024-11-24,2025-07-09,265.77,41.82,False,11
702628,2022-09-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12756.3,15683.62,2021-03-26,2024-05-26,2024-12-05,2025-07-09,265.77,43.38,False,12
702628,2022-10-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,12883.53,15683.62,2021-03-26,2024-05-26,2024-12-16,2025-07-09,265.77,44.91,True,7
702628,2022-11-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13013.13,15683.62,2021-03-26,2024-05-26,2024-12-27,2025-07-09,265.77,46.63,False,8
702628,2022-12-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13145.02,15683.62,2021-03-26,2024-05-26,2025-01-07,2025-07-09,265.77,48.7,False,9
702628,2023-01-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13279.12,15683.62,2021-03-26,2024-05-26,2025-01-17,2025-07-09,265.77,51.22,False,10
702628,2023-02-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13415.38,15683.62,2021-03-26,2024-05-26,2025-01-28,2025-07-09,265.77,54.14,False,11
702628,2023-03-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13553.73,15683.62,2021-03-26,2024-05-26,2025-02-08,2025-07-09,265.77,57.35,False,12
702628,2023-04-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13694.11,15683.62,2021-03-26,2024-05-26,2025-02-19,2025-07-09,265.77,60.64,True,7
702628,2023-05-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13836.47,15683.62,2021-03-26,2024-05-26,2025-03-01,2025-07-09,265.77,63.8,False,8
702628,2023-06-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,13980.75,15683.62,2021-03-26,2024-05-26,2025-03-12,2025-07-09,265.77,66.65,False,9
702628,2023-07-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,14126.93,15683.62,2021-03-26,2024-05-26,2025-03-23,2025-07-09,265.77,69.07,False,10
702628,2023-08-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,14274.94,15683.62,2021-03-26,2024-05-26,2025-04-03,2025-07-09,265.77,71.06,False,11
702628,2023-09-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,14424.75,15683.62,2021-03-26,2024-05-26,2025-04-13,2025-07-09,265.77,72.73,False,12
702628,2023-10-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,14576.31,15683.62,2021-03-26,2024-05-26,2025-04-24,2025-07-09,265.77,74.25,True,7
702628,2023-11-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,14729.6,15683.62,2021-03-26,2024-05-26,2025-05-05,2025-07-09,265.77,75.83,False,8
702628,2023-12-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,14884.57,15683.62,2021-03-26,2024-05-26,2025-05-16,2025-07-09,265.77,77.69,False,9
702628,2024-01-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15041.2,15683.62,2021-03-26,2024-05-26,2025-05-26,2025-07-09,265.77,79.95,False,10
702628,2024-02-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15199.45,15683.62,2021-03-26,2024-05-26,2025-06-06,2025-07-09,265.77,82.65,False,11
702628,2024-03-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15359.28,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,85.72,False,12
702628,2024-04-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,88.99,True,7
702628,2024-05-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.25,False,8
702628,2024-06-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.89,False,9
702628,2024-07-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,93.16,False,10
702628,2024-08-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.98,False,11
702628,2024-09-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.41,False,12
702628,2024-10-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,91.58,True,7
702628,2024-11-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,90.7,False,8
702628,2024-12-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,89.98,False,9
702628,2025-01-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,89.59,False,10
702628,2025-02-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,89.64,False,11
702628,2025-03-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,90.11,False,12
702628,2025-04-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,90.89,True,7
702628,2025-05-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,91.78,False,8
702628,2025-06-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.57,False,9
702628,2025-07-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,93.06,False,10
702628,2025-08-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,93.14,False,11
702628,2025-09-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.78,False,12
702628,2025-10-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.07,True,7
702628,2025-11-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,91.19,False,8
702628,2025-12-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,90.35,False,9
702628,2026-01-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,89.76,False,10
702628,2026-02-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,89.56,False,11
702628,2026-03-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,89.8,False,12
702628,2026-04-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,90.42,True,7
702628,2026-05-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,91.27,False,8
702628,2026-06-01,Kanpur Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Gujarat,Ministry Implementation Agency,11076.0,15499.31,15683.62,2021-03-26,2024-05-26,2025-06-14,2025-07-09,265.77,92.15,False,9
702629,2021-03-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8410.28,12637.04,2021-02-26,2024-05-26,2024-06-07,2025-10-01,317.37,4.05,False,9
702629,2021-04-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8457.19,12637.04,2021-02-26,2024-05-26,2024-06-20,2025-10-01,201.03,6.29,False,10
702629,2021-05-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8513.44,12637.04,2021-02-26,2024-05-26,2024-07-02,2025-10-01,201.03,8.11,False,12
702629,2021-06-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8576.77,12637.04,2021-02-26,2024-05-26,2024-07-15,2025-10-01,201.03,9.63,False,13
702629,2021-07-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8645.94,12637.04,2021-02-26,2024-05-26,2024-07-28,2025-10-01,201.03,11.02,False,14
702629,2021-08-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8720.15,12637.04,2021-02-26,2024-05-26,2024-08-09,2025-10-01,201.03,12.52,False,16
702629,2021-09-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8798.84,12637.04,2021-02-26,2024-05-26,2024-08-22,2025-10-01,201.03,14.3,True,9
702629,2021-10-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8881.58,12637.04,2021-02-26,2024-05-26,2024-09-04,2025-10-01,201.03,16.5,False,10
702629,2021-11-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,8968.03,12637.04,2021-02-26,2024-05-26,2024-09-16,2025-10-01,201.03,19.14,False,12
702629,2021-12-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9057.91,12637.04,2021-02-26,2024-05-26,2024-09-29,2025-10-01,201.03,22.12,False,13
702629,2022-01-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9150.99,12637.04,2021-02-26,2024-05-26,2024-10-12,2025-10-01,201.03,25.29,False,14
702629,2022-02-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9247.09,12637.04,2021-02-26,2024-05-26,2024-10-24,2025-10-01,201.03,28.41,False,16
702629,2022-03-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9346.04,12637.04,2021-02-26,2024-05-26,2024-11-06,2025-10-01,201.03,31.3,True,9
702629,2022-04-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9447.69,12637.04,2021-02-26,2024-05-26,2024-11-18,2025-10-01,201.03,33.79,False,10
702629,2022-05-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9551.91,12637.04,2021-02-26,2024-05-26,2024-12-01,2025-10-01,201.03,35.84,False,12
702629,2022-06-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9658.59,12637.04,2021-02-26,2024-05-26,2024-12-14,2025-10-01,201.03,37.51,False,13
702629,2022-07-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9767.64,12637.04,2021-02-26,2024-05-26,2024-12-26,2025-10-01,201.03,38.95,False,14
702629,2022-08-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9878.95,12637.04,2021-02-26,2024-05-26,2025-01-08,2025-10-01,201.03,40.36,False,16
702629,2022-09-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,9992.46,12637.04,2021-02-26,2024-05-26,2025-01-21,2025-10-01,201.03,41.96,True,9
702629,2022-10-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10108.07,12637.04,2021-02-26,2024-05-26,2025-02-02,2025-10-01,201.03,43.92,False,10
702629,2022-11-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10225.72,12637.04,2021-02-26,2024-05-26,2025-02-15,2025-10-01,201.03,46.31,False,12
702629,2022-12-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10345.36,12637.04,2021-02-26,2024-05-26,2025-02-28,2025-10-01,201.03,49.11,False,13
702629,2023-01-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10466.91,12637.04,2021-02-26,2024-05-26,2025-03-12,2025-10-01,201.03,52.2,False,14
702629,2023-02-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10590.32,12637.04,2021-02-26,2024-05-26,2025-03-25,2025-10-01,201.03,55.38,False,16
702629,2023-03-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10715.55,12637.04,2021-02-26,2024-05-26,2025-04-07,2025-10-01,201.03,58.42,True,9
702629,2023-04-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10842.55,12637.04,2021-02-26,2024-05-26,2025-04-19,2025-10-01,201.03,61.15,False,10
702629,2023-05-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,10971.26,12637.04,2021-02-26,2024-05-26,2025-05-02,2025-10-01,201.03,63.45,False,12
702629,2023-06-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,11101.66,12637.04,2021-02-26,2024-05-26,2025-05-14,2025-10-01,201.03,65.32,False,13
702629,2023-07-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,11233.7,12637.04,2021-02-26,2024-05-26,2025-05-27,2025-10-01,201.03,66.87,False,14
702629,2023-08-01,Agra Metro Rail Project,Urban Public Transport,Ministry of Housing & Urban Affairs,Karnataka,Ministry Implementation Agency,8380.0,11367.34,12637.04,2021-02-26,2024-05-26,2025-06-09,2025-10-01,201.03,68.27,False,16
