project_id,project_name,sector,implementing_agency,planned_commissioning_year,completion_date,approved_cost_cr,reported_completion_expenditure_cr,predicted_cost_overrun,actual_cost_overrun,cost_error,predicted_delay_days,actual_delay_days,delay_error,predicted_risk,actual_risk
,INSTALLATION OF ADDITIONAL HEAT TREATMENT FACILITIES IN SPP,Oddisha                         (Steel Authority Of India,Not reported,2014,2016-01-31,160.48,143.89,-30.342919844652485,-10.337736789631109,-20.005183055021377,46.4615313852814,517,-470.5384686147186,0,1
,"REBUILDING OF COKE OVEN BATTERY-3 AT RSP, ROURKELA,",Steel,Not reported,2014,2016-01-31,237.09,221.88,-26.26002699031218,-6.415285334683035,-19.844741655629146,49.25842532467535,426,-376.74157467532467,0,1
,TRANSMISSION SYSTEM FOR PHASE-I GEN PROJECT IN ORISSA -,Power,Not reported,2013,2016-01-31,2074.86,1975.94,-41.4356210634342,-4.767550581725999,-36.6680704817082,169.51900974025975,1066,-896.4809902597402,0,1
,"COLD REPAIR OF COKE OVEN BATTERY-9 AT BSP, BHILAI,",Steel,Not reported,2014,2016-03-31,332.65,237.86,-20.008914483928148,-28.49541560198406,8.486501118055912,46.95963744588745,608,-561.0403625541126,0,1
,2-LANING WITH PAVED SHOULDER OF RAEBARELI TO JAUNPUR,Road Transport And Highways,Not reported,2016,2016-04-30,569.38,737.59,-39.9702749615416,29.54266043766905,-69.51293539921065,71.71258969565787,0,71.71258969565787,0,1
,ACADEMIC CUM RESIDENTIAL CAMPUS AT HARINGHANTA KALYANI,Urban Development,Not reported,2012,2016-05-31,225.81,143.72,-28.446383873616234,-36.35357158673221,7.907187713115974,48.75009199134202,1460,-1411.249908008658,0,1
,RESIDENTIAL AND OTHER COMPLEXES FOR THE CAMPUS OF IIT,Wb For Iiser Kolkata             (Central Public Works,Not reported,2014,2016-05-31,171.1,192.24,-29.154589633225527,12.355347749853895,-41.50993738307942,48.152743506493536,638,-589.8472564935065,0,1
,REENGUS SIKAR,Road Transport And Highways,Not reported,2014,2016-07-31,333.51,226.96,-20.008914483928148,-31.948067524212163,11.939153040284015,46.95963744588745,699,-652.0403625541126,0,1
,TRANSMISSION SYSTEM ASSOCIATED WITH KRISHNAPATNAM UMPP-,Power,Not reported,2014,2016-07-31,1927.16,1642.57,-41.4356210634342,-14.767326013408338,-26.66829505002586,169.51900974025975,669,-499.4809902597402,0,1
,INSTALLATION OF 45MVA SAF T WITH OTHER ASSOCIATED,Steel,Not reported,2013,2016-11-30,187.33,183.07,-29.00180278570373,-2.274061816046559,-26.727740969657173,48.152743506493536,1156,-1107.8472564935064,0,1
,SUB-STATION EXT. WORKS ASSOCIATED WITH TRANS. SYSTEM,Part-B                        (Power Grid Corporation Of,Not reported,2015,2016-11-30,167.4,121.3,-30.342919844652485,-27.53882915173238,-2.8040906929201057,46.4615313852814,365,-318.5384686147186,0,1
,TR. SYS. FOR PHASE-I PROJ. IN JHARKHAN AND WEST BENGAL,Power,Not reported,2014,2016-11-30,3201.44,3500.21,-41.4356210634342,9.332362936678495,-50.76798400011269,169.51900974025975,791,-621.4809902597402,0,1
,2 LANNING OF MOKAMA-MUNGER 351.54 351.54 05/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,2 LANNING OF MUZAFFARPUR - SONBARSA 511.54 511.54 11/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,2-LANNING WITH PS KHAGARIA-PURNEA 664.00 664.00 02/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,2-LANNING WITH PS MOTIHARI-RAXAUL 375.09 375.09 04/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,9.0,-41.4356210634342,-99.55357142857143,58.11795036513723,169.51900974025975,30,139.51900974025975,0,0
,2000 BOYS HOSTEL(1000 DOUNLE BEDDED 171.86 171.86 03/2016 05/,For Iim                          Cpwd,Not reported,2017,2016-12-31,2017.0,4.0,-41.4356210634342,-99.80168567178978,58.366064608355586,169.51900974025975,0,169.51900974025975,0,0
,4 LANING OF AMBALA - KAITHAL - PACKAGE -1 602.95 602.95 06/2016 06/,Nhai,Not reported,2018,2016-12-31,2016.0,24.0,-41.4356210634342,-98.80952380952381,57.37390274608961,169.51900974025975,0,169.51900974025975,0,0
,4 LANING OF GOMTI CHAURAHA - UDAIPUR 914.50 914.50 10/2015 02/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,305,-135.48099025974025,0,1
,"AGRA-BYPASS(NS-1/UP-1), NH-2,3 348.16 348.16 09/2007 03/",Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,"BEAWAR PALI PINDWARA 2,388.51 2,388.00 06/2014 03/",Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,"COMMON SYSTEM ASSOCIATED WITH 1,940.13 1,940.13 09/2014 06/",Pgcil,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,121,48.51900974025975,0,1
,CONSTRUCTION AND DEVELOPMENT OF 2 OFFSHORE,Shipping And Ports,Not reported,2010,2016-12-31,1228.0,1038.0,-41.4356210634342,-15.472312703583063,-25.963308359851133,169.51900974025975,2222,-2052.4809902597403,0,1
,CONSTRUCTION OF NISM CAMPUS AT 315.00 315.00 06/2015 10/,Urban Development,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,60,109.51900974025975,0,0
,"CONVERSION OF RIG SAGAR SAMRAT TO 861.79 1,256.72 05/2013 04/",Iocl,Not reported,2016,2016-12-31,2016.0,8.0,-41.4356210634342,-99.60317460317461,58.16755353974041,169.51900974025975,30,139.51900974025975,0,0
,DELHI/ HARYANA BORDER TO ROHTAK 486.00 486.00 05/2010 02/,Nhai,Not reported,2016,2016-12-31,2016.0,4.0,-41.4356210634342,-99.8015873015873,58.365966238153106,169.51900974025975,213,-43.48099025974025,0,1
,DEOLI-KOTA 593.00 593.00 07/2013 04/,Km)                            Nhai,Not reported,2016,2016-12-31,2016.0,8.0,-41.4356210634342,-99.60317460317461,58.16755353974041,169.51900974025975,30,139.51900974025975,0,0
,DEVELOPMENT OF WESTERN PERIPHERY OF 600.17 600.17 12/2014 05/,Ongc,Not reported,2017,2016-12-31,2016.0,13.0,-41.4356210634342,-99.35515873015873,57.91953766672454,169.51900974025975,0,169.51900974025975,0,0
,"EASTERN REGION STRENGTHENING SCHEME- 1,364.52 1,364.52 04/2016 06/",Pgcil,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,121,48.51900974025975,0,1
,"ENNORE MANALI EXPRESS WAY,F/O SPECIAL 150.00 600.00 03/2006 03/",Shipping And Ports,Not reported,2016,2016-12-31,2016.0,4.0,-41.4356210634342,-99.8015873015873,58.365966238153106,169.51900974025975,183,-13.480990259740253,0,1
,FORBESGANJ TO SIMRAHI (NH-57)(NHAI) 332.94 332.94 09/2008 03/,Road Transport And Highways,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,FOUR LANNING OF LUDHIYANA- TALWANDI 479.00 479.00 N.A. 07/,Dorth,Not reported,2016,2016-12-31,2016.0,5.0,-41.4356210634342,-99.75198412698413,58.31636306354993,169.51900974025975,30,139.51900974025975,0,0
,"GURGAON - KOTPUTLI - JAIPUR (SIX LANE) 1,673.70 1,673.70 10/2011 01/",Nhai,Not reported,2016,2016-12-31,2016.0,5.0,-41.4356210634342,-99.75198412698413,58.31636306354993,169.51900974025975,213,-43.48099025974025,0,1
,HARIDWAR DEHRADUN APPROVED LENGTH 478.51 478.00 10/2013 07/,Dorth,Not reported,2016,2016-12-31,2016.0,2.0,-41.4356210634342,-99.90079365079364,58.46517258735945,169.51900974025975,121,48.51900974025975,0,1
,"INTEGRATED DEVELOPMENT OF B-127 FIELDS 2,059.63 2,665.65 03/2015 05/",At Madhuban         Oil,Not reported,2017,2016-12-31,2016.0,13.0,-41.4356210634342,-99.35515873015873,57.91953766672454,169.51900974025975,0,169.51900974025975,0,0
,JAIPUR-REENGUS 267.81 267.81 02/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,JHANJRA COMBINED PR(3.50 MTY) 602.86 602.86 03/2022 03/,Sccl,Not reported,2022,2016-12-31,2017.0,60.0,-41.4356210634342,-97.0252850768468,55.5896640134126,169.51900974025975,0,169.51900974025975,0,0
,KALYANIKHANI OPENCAST PROJECT 417.33 417.33 07/2016 03/,Ccl,Not reported,2019,2016-12-31,2017.0,24.0,-41.4356210634342,-98.81011403073872,57.37449296730452,169.51900974025975,0,169.51900974025975,0,0
,KISHANGARH-AJMER-BEAWER 795.00 795.00 05/2012 03/,Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,"KOTA BYPASS,RJ-4, NH-76 (NHAI) 275.00 250.39 10/2008 03/",Nhai,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,KULDA OCP (MAHANADI COALFIELDS LTD) 302.96 302.96 03/2010 03/,Bccl,Not reported,2017,2016-12-31,2016.0,12.0,-41.4356210634342,-99.40476190476191,57.969140841327714,169.51900974025975,0,169.51900974025975,0,0
,"MURADABAD-BAREILY 1,267.00 1,267.00 06/2013 03/",Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,MURAIDIH UG TURN-KEY PROJECT 339.88 339.88 04/2014 03/,Nlc,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,NALBARI TO BIJNI (AS-6) 225.00 225.00 06/2008 04/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,183,-13.480990259740253,0,1
,"NORTHERN REGION SYSTEM 1,677.57 1,677.57 04/2013 03/",Pgcil,Not reported,2016,2016-12-31,2016.0,2.0,-41.4356210634342,-99.90079365079364,58.46517258735945,169.51900974025975,244,-74.48099025974025,0,1
,NORTHERN REGION SYSTEM 410.29 410.29 02/2012 03/,Power,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,NORTHERN REGION SYSTEM 524.40 524.40 05/2015 03/,Pgcil,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,NORTHERN REGION TRANSMISSION 965.58 965.58 11/2012 03/,Pgcil,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,"PANIPAT-JALANDHAR 6 LANE(KM 96 TO 387.1 1,108.00 2,288.00 11/2011 06/",Nhai,Not reported,2016,2016-12-31,2016.0,6.0,-41.4356210634342,-99.70238095238095,58.26675988894675,169.51900974025975,30,139.51900974025975,0,0
,PANVEL-INDAPUR 942.69 942.69 06/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,9.0,-41.4356210634342,-99.55357142857143,58.11795036513723,169.51900974025975,30,139.51900974025975,0,0
,PARADIP HALDIA DURGAPUR LPG PIPELINE 913.00 913.00 08/2015 12/,Isprl,Not reported,2017,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,0,169.51900974025975,0,0
,"PARADIP REFINERY PROJECT 02/2009 29,777.00 11/2012",Petroleum,Not reported,2016,2016-12-31,34555.0,31427.9,-41.4356210634342,-9.049631023006796,-32.3859900404274,169.51900974025975,334,-164.48099025974025,0,1
,PATNA-BAKTZARPUR KM.181.3 TO KM.231.95 574.00 574.00 03/2014 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,"PIMPALGAON-NASIK-GONDE, NH-3 (NHDP- 940.00 940.00 07/2012 04/",Nhai,Not reported,2017,2016-12-31,2016.0,11.0,-41.4356210634342,-99.45436507936508,58.01874401593088,169.51900974025975,0,169.51900974025975,0,0
,"PIPELINE REPLACEMENT PROJECT, 202.25 160.16 07/2016 07/",Unit(Mops)             Ongc,Not reported,2017,2016-12-31,2016.0,9.0,-41.4356210634342,-99.55357142857143,58.11795036513723,169.51900974025975,0,169.51900974025975,0,0
,PURNADIH OCP (3.0 MTY) 210.98 210.98 03/2013 03/,Sccl,Not reported,2017,2016-12-31,2016.0,12.0,-41.4356210634342,-99.40476190476191,57.969140841327714,169.51900974025975,0,169.51900974025975,0,0
,RKP OCP PHASE-I 209.78 209.78 03/2015 03/,Mcl,Not reported,2017,2016-12-31,2016.0,12.0,-41.4356210634342,-99.40476190476191,57.969140841327714,169.51900974025975,0,169.51900974025975,0,0
,ROHTAK-BAWAL 650.00 650.00 11/2013 03/,Nhai,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,SAFDARJUNG HOSPITAL RE-DEVELOPMENT 444.70 444.70 12/2015 03/,Health And Family Welfare,Not reported,2016,2016-12-31,2016.0,3.0,-41.4356210634342,-99.85119047619048,58.415569412756284,169.51900974025975,213,-43.48099025974025,0,1
,SECONDARY TANK FARM WITH DEHYDRATION 352.56 450.55 03/2017 03/,Ongc,Not reported,2018,2016-12-31,2017.0,12.0,-41.4356210634342,-99.40505701536935,57.969435951935154,169.51900974025975,0,169.51900974025975,0,0
,STAGE I OF PHASE C/O PERMANENT CAMPUS 332.72 332.72 09/2016 09/,Maharastra             Cpwd,Not reported,2017,2016-12-31,2016.0,4.0,-41.4356210634342,-99.8015873015873,58.365966238153106,169.51900974025975,0,169.51900974025975,0,0
,"STRATEGIC CRUDE OIL STORAGE PROJECT 732.00 1,227.00 10/2011 03/",Petroleum,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,SYTEM STRENGTHENING OF SOUTHERN 297.33 346.79 08/2014 06/,Ntpc,Not reported,2017,2016-12-31,2016.0,9.0,-41.4356210634342,-99.55357142857143,58.11795036513723,169.51900974025975,0,169.51900974025975,0,0
,"TAPOVAN-VISHNUGAD HEP (4X130MW) 2,978.48 3,846.30 03/2013 12/",V                            Pgcil,Not reported,2019,2016-12-31,2018.0,6.0,-41.4356210634342,-99.70267591674926,58.26705485331506,169.51900974025975,0,169.51900974025975,0,0
,"TRANSMISSION SYSTEM ASSOCIATED WITH 1,575.30 1,575.30 05/2016 05/",Pgcil,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,213,-43.48099025974025,0,1
,"TRANSMISSION SYSTEM ASSOCIATED WITH 1,927.16 1,940.58 10/2014 03/",Pgcil,Not reported,2016,2016-12-31,2016.0,1.0,-41.4356210634342,-99.95039682539682,58.514775761962625,169.51900974025975,274,-104.48099025974025,0,1
,VKPL UPGRADATION AND LAYING OF SPURLINE (TO BHILWARA AND,Petroleum,Not reported,2011,2016-12-31,463.32,415.56,-47.806215611234,-10.308210308210306,-37.498005303023696,65.84526285583102,2040,-1974.154737144169,0,1
,CONSTRUCTION OF EXTENSION BUILDING TO PARLIAMENT HOUSE,Urban Development,Not reported,2013,2017-01-31,261.85,235.0,-25.87942059685728,-10.253962192094718,-15.625458404762561,49.25842532467535,1371,-1321.7415746753247,0,1
,WIDENING AND STRENGTHENING TO 2-LANE WITH PS OF NIMBI,Road Transport And Highways,Not reported,2016,2017-02-28,368.15,231.79,-20.33134913663767,-37.03925030558196,16.70790116894429,46.95963744588745,424,-377.04036255411256,0,1
,SUB-STATION WORKS ASSOCIATED WITH SYSTEM STRENGTHENING,Power,Not reported,2017,2017-04-30,972.42,92.2,-40.907699967349444,-90.51850023652331,49.610800269173865,169.51900974025975,0,169.51900974025975,0,0
,INSTALLATION OF DIESEL HYDROTREATMENT UNIT (DHT) AND,Petroleum,Not reported,2017,2017-09-30,1714.0,1067.89,-41.4356210634342,-37.69603267211201,-3.7395883913221866,169.51900974025975,121,48.51900974025975,0,1
,WR-NR HVDC INTERCONNECTOR FOR IPP PROJECTS IN,Power,Not reported,2015,2017-09-30,9569.76,7311.17,-41.4356210634342,-23.60132333517246,-17.83429772826174,169.51900974025975,852,-682.4809902597402,0,1
,CONSTRUCTION OF NISM CAMPUS AT PATALGANGA RASAYANI,Urban Development,Not reported,2015,2017-10-31,315.0,302.82,-19.498144652423587,-3.866666666666669,-15.631477985756918,46.95963744588745,883,-836.0403625541126,0,1
,INSTALLATION OF DEMONSTRATION UNIT OF INDA DEPT AT,Petroleum,Not reported,2016,2017-10-31,163.88,82.45,-30.342919844652485,-49.68879668049792,19.345876835845438,46.4615313852814,487,-440.5384686147186,0,1
,IMPLEMENTATION OF 50 MW WIND POWER PROJECT AT RAJASTHAN,Mines,Not reported,2016,2017-11-30,344.5,344.5,-20.108163546254954,0.0,-20.108163546254954,46.95963744588745,394,-347.04036255411256,0,1
,TRANSMISSION SYSTEM STRENTHENING ASSOCIATED WITH,Power,Not reported,2018,2017-11-30,244.19,123.33,-26.26002699031218,-49.4942462836316,23.234219293319416,49.25842532467535,0,49.25842532467535,0,0
,SAFDARJUNG HOSPITAL RE-DEVELOPMENT AND OTHERS -SUPER,Health And Family Welfare,Not reported,2015,2017-12-31,444.7,326.3,-42.99870633363163,-26.624690802788393,-16.374015530843238,65.84526285583102,761,-695.154737144169,0,1
,"SAFDARJUNG HOSPITAL, NEW DELHI-REDEVELOPMENT and",Speciality Block                (Hospital Services,Not reported,2016,2017-12-31,196.7,170.0,-29.00180278570373,-13.57397051347229,-15.427832272231441,48.152743506493536,730,-681.8472564935065,0,1
,RAMANAGRAM-MYSORE DOUBLING WITH ELECTRIFICATION OF,Railways,Not reported,2013,2018-02-28,482.0,992.61,-47.279197484749666,105.93568464730289,-153.21488213205257,65.48382346189165,1825,-1759.5161765381083,0,1
,SURATPURA - HANUMANGARH - SRIGANGANAGAR GUAGE,Kengesii- Musore (Swr)                    (South Western,Not reported,2014,2018-02-28,516.23,694.13,-43.44942205034063,34.461383491854406,-77.91080554219504,64.1095810376492,1460,-1395.8904189623509,0,1
,CONNECTIVITY FOR KUDANKULAM 3 AND 4 (2000MW) WITH,Nr Part Of West Bengal And Transfer Of Power (Power,Not reported,2018,2018-03-31,162.11,125.0,-30.342919844652485,-22.891863549441744,-7.451056295210741,46.4615313852814,0,46.4615313852814,0,0
,TRANSMISSION SYSTEM FOR DEVELOPMENT OF POOLING STN. IN,Power,Not reported,2015,2018-03-31,4404.57,3700.95,-41.4356210634342,-15.974771657619243,-25.460849405814955,169.51900974025975,1185,-1015.4809902597402,0,1
,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN,Power,Not reported,2014,2018-04-30,198.63,127.13,-28.68388370074565,-35.99657654936314,7.312692848617491,48.152743506493536,1337,-1288.8472564935064,0,1
,REMOVAL OF CONSTRAINTS IN 400KV BAYS EXTENSIONS AT 400KV,Northern Region                     (Power Grid,Not reported,2018,2018-04-30,207.88,17.0,-28.897450241587194,-91.82220511833751,62.92475487675031,47.46069805194807,0,47.46069805194807,0,0
,FUEL QUALITY UPGRADATION (DHDT/DHDS) PROJECT AT GUJARAT,Petroleum,Not reported,2017,2018-05-31,931.0,684.74,-40.907699967349444,-26.45112781954887,-14.456572147800575,169.51900974025975,334,-164.48099025974025,0,1
,AUGMENTATION OF TRANSFORMATION CAPACITY IN SOUTHERN,Power,Not reported,2019,2018-06-30,167.75,86.62,-30.342919844652485,-48.36363636363636,18.020716518983875,46.4615313852814,0,46.4615313852814,0,0
,2-LANNING WITH PS KHAGARIA-PURNEA,Road Transport And Highways,Not reported,2014,2018-09-30,664.0,654.59,-34.45324505804974,-1.4171686746987904,-33.036076383350945,92.68527367834186,1702,-1609.314726321658,0,1
,DEVELOPMENT OF SIX LANE EASTERN PERIPHERAL EXPRESSWAY (,Pkg-V)                       (National Highways Authority Of,Not reported,2018,2018-09-30,789.31,867.54,-40.907699967349444,9.911188253031131,-50.81888822038057,169.51900974025975,213,-43.48099025974025,0,1
,FOUR LANING OF ORISSA/CHATTISGARH BORDER - AURANG,Pkg-Iv)                      (National Highways Authority Of,Not reported,2015,2018-09-30,1232.0,1091.17,-41.4356210634342,-11.431006493506487,-30.00461456992771,169.51900974025975,1156,-986.4809902597402,0,1
,LAYING OF HEAT TRACED PIPE LINE WITH ASSOCIATED FACILITIES,Manali Refinery                        (Chennai Petroleum,Not reported,2018,2018-09-30,337.06,167.16,-20.008914483928148,-50.40645582388892,30.39754133996077,46.95963744588745,60,-13.040362554112548,0,0
,NEW CRUDE OIL PIPELINE PROJECT FROM CHENNAI PORT TO,Petroleum,Not reported,2016,2018-09-30,257.87,243.3,-25.87942059685728,-5.650133788342961,-20.229286808514317,49.25842532467535,698,-648.7415746753246,0,1
,TRANSMISSION SYSTEM FOR ULTRA MEGA SOLAR POWER AT,Power,Not reported,2018,2018-09-30,810.48,528.5,-40.907699967349444,-34.791728358503605,-6.11597160884584,169.51900974025975,0,169.51900974025975,0,0
,TWO LANING WITH PAVED SHOULDER BARMER - SANCHOR -,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2018,2018-09-30,538.08,335.24,-43.319129500880024,-37.696996729110914,-5.62213277176911,64.77276285583102,241,-176.22723714416898,0,1
,LAYING OF HEAT TRACED PIPE LINE WITH ASSOCIATED FACILITIES,Petroleum,Not reported,2019,2018-11-30,193.4,106.79,-29.00180278570373,-44.78283350568769,15.78103071998396,48.152743506493536,0,48.152743506493536,0,0
,GREEN ENERGY CORRIDORS: INTER-STATE TRANSMISSION,Power,Not reported,2018,2018-12-31,2247.37,1531.89,-41.4356210634342,-31.836324236774534,-9.599296826659664,169.51900974025975,183,-13.480990259740253,0,1
,AUGMENTATION OF TRANSFORMERS IN NORTHERN REGION - PART,Limited And Ind-Barath Power(Madras) Limited L (Power,Not reported,2016,2019-03-31,155.57,146.32,-30.342919844652485,-5.945876454329241,-24.397043390323244,46.4615313852814,1125,-1078.5384686147186,0,1
,COMMON SYSTEM ASSOCIATED WITH COASTAL ENERGEN PRIVATE,Power,Not reported,2014,2019-03-31,1940.13,2562.42,-41.4356210634342,32.074654791173785,-73.51027585460798,169.51900974025975,1672,-1502.4809902597403,0,1
,PROVISION OF STATECOM AT NALAGARH AND LUCKNOW IN,Mundra Umpp (Part-B)                      (Power Grid,Not reported,2019,2019-03-31,431.89,264.06,-27.3267740243537,-38.859431799763826,11.532657775410126,47.425013938082145,58,-10.574986061917855,0,0
,TRANSMISSION SYSTEM STRENGTHENING ASSOCIATED WITH,B                            (Power Grid Corporation Of India,Not reported,2018,2019-03-31,300.94,253.36,-21.464643380398435,-15.81046055692164,-5.654182823476795,44.749182900432906,120,-75.25081709956709,0,1
,DISTILLATE YIELD IMPROVEMENT PROJECT (COKER) AT HALDIA,Petroleum,Not reported,2017,2019-04-30,3076.0,3450.3,-41.4356210634342,12.168400520156053,-53.60402158359025,169.51900974025975,606,-436.4809902597402,0,1
,JAIPUR - RINGUS - CHURU AND SIKAR - LOHARU GUAGE,Railways,Not reported,2014,2019-04-30,653.19,862.17,-34.45324505804974,31.993753731686013,-66.44699878973574,92.68527367834186,1886,-1793.314726321658,0,1
,"KHADIA EXPANSION OPENCAST PROJECT(4 TO 10 MTPA,6MTPA",Coal,Not reported,2018,2019-04-30,1131.28,796.85,-40.907699967349444,-29.56208896117672,-11.345611006172724,169.51900974025975,425,-255.48099025974025,0,1
,PHALODI -JAISALMER SECTION OF NH-15 TO TWO/FOUR LANE WITH,Road Transport And Highways,Not reported,2018,2019-04-30,567.51,421.6,-39.9702749615416,-25.710560166340674,-14.259714795200924,71.71258969565787,425,-353.28741030434213,0,1
,2 LANING OF SHILLONG NONGSTOIN SECTION OF NH 44 AND,Shoulders Configuration Of Pratapgarh-Padi (Ministry,Not reported,2011,2019-05-31,1494.48,2158.5,-41.4356210634342,44.43150794925325,-85.86712901268746,169.51900974025975,3041,-2871.4809902597403,0,1
,ALLAHABAD TO UP/MP BORDER SECTION OF NH-27 IN UTTAR,Nongstoin Tura State Road Under Phase A Of Sa Item,Not reported,2018,2019-05-31,774.57,613.58,-40.907699967349444,-20.784435235033634,-20.12326473231581,169.51900974025975,456,-286.4809902597402,0,1
,JORBAT - BARAPANI,Road Transport And Highways,Not reported,2014,2019-05-31,536.0,845.41,-43.319129500880024,57.72574626865671,-101.04487576953673,64.77276285583102,1976,-1911.227237144169,0,1
,REHABILATION AND UPGRADATION OF NH-222(61) FOM KM 284 TO,Ppp (Annuity)(National Highways Authority Of India) -,Not reported,2016,2019-05-31,260.39,188.0,-25.87942059685728,-27.800606782134484,1.9211861852772039,49.25842532467535,941,-891.7415746753246,0,1
,REHABILITATION AND UPGRADING TO 2 LANE WITH PAVED,Lanes With Paved Side Shoulders Of Faridkot-Ko Epc() -,Not reported,2014,2019-05-31,377.64,755.28,-20.053433376818873,100.0,-120.05343337681887,46.95963744588745,1917,-1870.0403625541126,0,1
,REHABILITATION AND UPGRADING TO 2 LANES/2 LANE WITH PAVED,Shoulders Configuration And Strengthening Of Anish,Not reported,2014,2019-05-31,322.01,267.0,-19.498144652423587,-17.08332039377659,-2.4148242586469983,46.95963744588745,1764,-1717.0403625541126,0,1
,SHAHDOL TO ANUPPUR-MP/CHATTISGARH BORDER SECTION OF NH-,Pradesh                             Epc(Ministry Of Road,Not reported,2017,2019-05-31,532.49,386.02,-43.319129500880024,-27.506619842626158,-15.812509658253866,64.77276285583102,760,-695.227237144169,0,1
,STRENGTHENING AND CONSTRUCTION OF PAVED SHOULDERS,Rate(Ministry Of Road Transport And Highways (State,Not reported,2018,2019-05-31,176.22,0.1,-29.058641721392423,-99.94325275224152,70.8846110308491,48.152743506493536,484,-435.84725649350645,0,1
,TWO LANING OF HOJ POTIN SECTION OF NH 229 (19.06 KM) IN,Rate(Ministry Of Road Transport And Highways (State,Not reported,2010,2019-05-31,165.0,174.57,-30.342919844652485,5.799999999999996,-36.14291984465248,46.4615313852814,3194,-3147.5384686147186,0,1
,TWO LANING OF YUPIA - HOJ SECTION (20.40 KM) IN ARUNACHAL,Arunachal Pradesh Under Arunachal Pradesh Pa Item,Not reported,2010,2019-05-31,104.0,218.29,-31.580675652152326,109.89423076923077,-141.4749064213831,46.89637987012989,3194,-3147.1036201298703,0,1
,GONDA - BAHRAICH (60 KIMS.) OF GONDA-BAHRAICH-SITAPUR-,Chandigarh                        (Northern Railway) -,Not reported,1999,2019-06-30,233.0,349.37,23.31196916081035,49.94420600858369,-26.632236847773342,670.3152813852812,7395,-6724.684718614719,1,1
